charge,npix,sigma_x,sigma_y,sigma_long,sigma_trans,elongation,phi_pca,length_pix_img,length_pix_geom,length_bbox_pix,is_truncated,event_idx,edep_GeV,trackLen_cm,theta,phi,length_geom_cm,length_expected_cm,length_expected_pix,length_image_cm,canvas_w,canvas_h,peak_charge
144723.78125,364,2.230132166734529,7.689982324862297,7.754664777976753,1.9936127555283474,3.8897547963980657,-1.7045677776427954,29.407776284851202,53.33645135963889,35.0,False,104463,0.0005401850741433749,0.08000467703945834,2.6345140445682076,1.4373826899737172,0.08000467703945834,0.03383043523497791,22.553623489985274,0.044111664427276806,102,102,1235.477294921875
85464.9921875,683,8.398903473955633,11.2308142450853,13.838188833338526,2.275367659368434,6.081737505744256,-0.9368843391121018,49.83223073853794,67.40482325580264,48.0,False,135435,0.0003191054730239791,0.10110723488370395,2.366627986840535,2.2046041719711567,0.10110723488370395,0.07047285254499416,46.98190169666278,0.07474834610780691,116,116,383.6976623535156
84708.046875,506,10.510647311881948,2.1414261892316384,10.512924566783383,2.1302183202246643,4.935139495783997,-0.021255539407315872,38.11893979548449,59.829115708408615,45.0,False,347272,0.00031585574037114897,0.08974367356261292,2.504889692942152,3.12017289165283,0.08974367356261292,0.05289307085538524,35.2620472369235,0.057178409693226746,108,108,506.31866455078125
67400.7109375,369,7.494989892112911,2.868557178584934,7.768057381569372,2.0151372872167896,3.8548526846516933,0.27560241650152756,29.518705533577588,54.59130929836333,34.0,False,209150,0.0002515798467123047,0.081886963947545,2.6464008699914956,0.2753310645976197,0.081886963947545,0.03806868614158552,25.379124094390345,0.04427805830036639,103,103,571.2842407226562
48588.984375,362,2.016860993536586,7.439928557070574,7.440076049513507,2.0163168349788427,3.689934002654685,-1.5773378149656714,28.032108134781403,54.11930027906111,34.0,False,153810,0.00018106158016772535,0.08117895041859166,2.6658938476863585,-1.5779453799276608,0.08117895041859166,0.03652084324141707,24.34722882761138,0.042048162202172105,103,103,432.0296630859375
74603.296875,460,8.847023685679188,4.407343643257503,9.659476208973134,2.0950001081176355,4.610728262755177,0.4237877391687724,35.83777569821301,58.778953126345144,40.0,False,378430,0.0002785730785559236,0.08816842968951771,2.553928163968014,-2.7179913413219943,0.08816842968951771,0.05017391746630345,33.44927831086897,0.05375666354731951,107,107,495.7616271972656
123264.6171875,535,3.1741250094584195,10.919828476575486,11.166708870894679,2.1499619824965275,5.193909921108437,-1.3560491288432068,40.910643963241384,60.8995615743361,47.0,False,469366,0.00045978537323511837,0.09134934236150415,2.470432842943939,-1.3559543177124855,0.09134934236150415,0.05557384591585585,37.04923061057057,0.061365965944862086,109,109,700.2927856445312
74925.8203125,417,3.02283076865806,8.42168479885296,8.701956992638284,2.0828406577197818,4.177927370673122,-1.3085116270609256,32.53268114107345,57.84690664717826,37.0,False,467403,0.00027979447780088527,0.08677035997076739,2.6116006138083154,1.8327507746542053,0.08677035997076739,0.04767436805513577,31.782912036757182,0.048799021711610185,106,106,557.9238891601562
77993.1875,354,6.912905615324349,3.5977357360852555,7.532579532278204,1.9980520671372144,3.769961582167774,-0.42459518599066465,28.63476822051142,53.98239247430027,33.0,False,421530,0.00029141626760520646,0.08097358871145041,2.6573623519955523,2.717158570241594,0.08097358871145041,0.036062058577002065,24.04137238466804,0.04295215233076713,102,102,686.4359741210938
59206.34375,290,5.875113913715129,1.9824893471619767,5.875161476192872,1.9823483900159944,2.9637381127267286,-0.004274480471693766,23.008338816622086,52.67489597578749,28.0,False,349730,0.00022099642577939042,0.07901234396368123,2.768447051945884,-0.003993958524082043,0.07901234396368123,0.03141178916641126,20.941192777607508,0.03451250822493313,101,101,688.220947265625
64111.828125,301,4.917985192402776,4.552043140195954,6.407825279987661,1.96149185163973,3.266812082156228,-0.7387675325641969,24.820717856244286,52.652048800560586,25.0,False,21675,0.00023996983645317293,0.07897807320084088,2.728479390009259,-0.7385102425719803,0.07897807320084088,0.03132548557512531,20.88365705008354,0.03723107678436643,101,101,676.7825317382812
94854.6875,550,10.21016517275542,5.6240094853313956,11.454992507083318,2.1587269879978583,5.306364617096584,0.47983039084010476,41.66502382799372,61.7740390201935,45.0,False,154792,0.00035406910442025954,0.09266105853029025,2.461414625212046,-2.6619403850085512,0.09266105853029025,0.057704607857205735,38.469738571470494,0.06249753574199058,110,110,524.4625854492188
55238.5546875,228,4.64394221494846,1.9942695973525766,4.671215443518294,1.929522428722041,2.4209179297346277,-0.11876244348216675,18.98464795640802,50.41349508732849,23.0,False,226157,0.00020679009685892625,0.07562024263099275,2.8429299241720294,3.0223740956351373,0.07562024263099275,0.021498164934947758,14.332109956631838,0.028476971934612027,99,99,840.1246337890625
317879.125,561,2.445266029188555,11.61182082944917,11.665451323168986,2.1750757125921316,5.363239199276776,-1.6684400339777605,42.69768688379904,62.18375170446158,49.0,False,193846,0.0011860950676025406,0.09327562755669237,2.4514944022452685,-1.6683859351148433,0.09327562755669237,0.05868639276778551,39.12426184519034,0.06404653032569856,111,111,1720.15869140625
57701.57421875,260,5.232086257933513,2.329095058881952,5.385460938357323,1.9483893053474934,2.764057944465483,-0.25699204706034745,21.581199406436824,51.450265038998985,25.0,False,83584,0.0002157764984641327,0.07717539755849848,2.7959024483799686,2.8855508896093793,0.07717539755849848,0.02645358176716888,17.635721178112586,0.032371799109655236,100,100,743.4076538085938
94002.1875,699,9.960703691394812,10.15843838050168,14.038724563694434,2.307314669250465,6.084442989414589,-0.7957717930275249,50.8796083816313,69.01272822501441,46.0,False,101589,0.0003511358963179599,0.10351909233752163,2.375183796058913,-0.796052942279114,0.10351909233752163,0.07389149124482694,49.260994163217966,0.07631941257244695,118,118,414.14288330078125
66585.5859375,313,4.76365749002732,5.081253820986301,6.681018269325465,1.968646225333705,3.3937119749349414,-2.3178020868356857,26.062248902679194,53.030509202794384,25.0,False,149166,0.00024918081793315425,0.07954576380419158,2.711876352705427,0.8239772751562484,0.07954576380419158,0.03273039167489799,21.820261116598658,0.039093373354018794,102,102,671.4366455078125
76413.734375,381,4.9657103812780115,6.776774861359572,8.15375031457608,2.024676003670152,4.0271877079570695,-2.1822610375367484,30.803414408442908,55.716052126463225,31.0,False,336818,0.00028577286326637305,0.08357407818969484,2.628845451518729,-2.182411306268408,0.08357407818969484,0.041573748270479924,27.715832180319946,0.046205121612664365,104,104,614.5575561523438
80781.359375,262,3.0475540847871803,5.0416716124692025,5.563355268900435,1.9378123489333543,2.870946339031598,-1.102873652046404,22.350916132822853,51.53905279676746,25.0,False,6013,0.0003026299219863089,0.07730857919515119,2.7827118558346466,-1.1023131901217182,0.07730857919515119,0.026839642642422806,17.89309509494854,0.03352637419923428,100,100,1000.42724609375
76938.0859375,101,1.897909629277406,1.980226399301339,2.0058292245484224,1.8708304774461317,1.0721597968013528,-1.1134232357298186,8.958126001053138,48.37661686460777,11.0,False,217190,0.0002902497989120311,0.07256492529691165,3.084847505317163,-1.1961571744276889,0.07256492529691165,0.0030689384722342476,2.0459589814894983,0.013437189001579709,97,97,3132.576904296875
80806.0,145,2.8420577719525815,1.9428801226367471,2.8807466707785254,1.8850395669193518,1.528215492837861,0.2177213948037709,12.909103643335268,49.276291536577766,16.0,False,102364,0.0003043482024651761,0.07391443730486665,2.9847445790827147,-2.927043712563227,0.07391443730486665,0.01439076238755475,9.593841591703166,0.0193636554650029,98,98,2213.889892578125
113560.609375,676,9.90095030884234,9.703255024156222,13.67320187128312,2.2859408717458067,5.981432870938912,0.7747341753474768,49.494660267452275,68.11062258481029,45.0,False,406651,0.0004242479499683709,0.10216593387721543,2.3882994795993553,-2.366937832888928,0.10216593387721543,0.07198352620567823,47.989017470452154,0.07424199040117842,117,117,515.2018432617188
73709.9765625,207,3.831499117250388,2.774422250438532,4.324972238103054,1.9163557730381815,2.256873331639387,0.5438574101788806,17.831030687760347,50.928451400173756,20.0,False,494575,0.0002769792985114762,0.07639267710026063,2.872747792564675,0.5429162882257099,0.07639267710026063,0.02407469863870954,16.049799092473027,0.02674654603164052,99,99,1226.989990234375
55233.78515625,298,3.636632903344851,5.520411939135766,6.313012632834849,1.9611013102618418,3.2191160139462403,-1.035186061898114,24.533086580524966,52.602615660487615,27.0,False,332555,0.00020665055572135723,0.07890392349073143,2.7355812604446776,2.1069491807983995,0.07890392349073143,0.03113806580748385,20.758710538322568,0.03679962987078745,101,101,592.2299194335938
85796.953125,539,6.147165864620654,9.659675710860615,11.246222362904302,2.149294202816153,5.232518818581806,-1.0219357785429382,41.14661321867587,61.45952809821848,43.0,False,116548,0.00032033949852628183,0.09218929214732771,2.4723740115118704,-1.0219857581994403,0.09218929214732771,0.05694396883450736,37.96264588967157,0.06171991982801381,110,110,484.17315673828125
113290.2734375,933,11.759747771644298,13.47039471766584,17.704268742455632,2.5103923592381436,7.052391104244972,-0.8558925932560953,63.06696358996312,78.15296230384827,57.0,False,231463,0.00042312833843150693,0.11722944345577242,2.2547024666610715,-0.8559465630060814,0.11722944345577242,0.09212216027075217,61.41477351383478,0.09460044538494468,127,127,388.92041015625
74994.0390625,437,7.7309396460249715,5.401256492929913,9.20017099736555,2.0731264148941917,4.4378244043719395,-0.5900784802056803,34.386156367523746,57.79455972487407,35.0,False,302964,0.0002801287633734022,0.08669183958731111,2.575817746293628,-0.590252950941521,0.08669183958731111,0.04753130601016631,31.68753734011087,0.05157923455128562,106,106,526.3980102539062
62861.6796875,289,2.2212248265093493,5.943985358266532,6.035059241312887,1.9603218161904716,3.0786063754781474,-1.386764550016287,23.70958797160757,51.89280930750272,29.0,False,155456,0.00023488683382153554,0.07783921396125408,2.7504612828884643,1.755177836030119,0.07783921396125408,0.028331841276307685,18.887894184205127,0.03556438195741136,100,100,710.8519897460938
70990.75,520,5.3347313654326864,9.760804813263707,10.916953958073307,2.133725760558469,5.116381008221022,-1.0965330305891596,40.22321876476168,60.592177130276276,43.0,False,340614,0.00026505259696995496,0.09088826569541442,2.485011784328278,2.045078224435639,0.09088826569541442,0.05481265219928924,36.541768132859495,0.06033482814714253,109,109,413.7171936035156
64229.73046875,522,4.323226194204818,10.331454051922133,10.996877036745513,2.1208307315616057,5.185174315466616,-1.2141525940563602,40.257831601903895,59.783755538723206,45.0,False,481233,0.00023964177499396981,0.08967563330808481,2.468515241415355,1.927538235776396,0.08967563330808481,0.052777544554536586,35.18502970302439,0.060386747402855843,108,108,371.1277160644531
162050.09375,483,5.239545351860607,9.006073425050188,10.20708258098711,2.092285644100445,4.878436464814312,-1.0691943325722677,37.58979666259107,58.62373895762038,40.0,False,211044,0.0006049619453984158,0.08793560843643057,2.512536604752488,2.0722721477849566,0.08793560843643057,0.04976365371518878,33.175769143459185,0.056384694993886604,107,107,1017.0745849609375
54018.62890625,107,1.945796492808733,2.0738733102653955,2.1478982780364895,1.8637616493709164,1.1524533079438988,-1.019709491856199,9.895128856643414,48.477838300746015,12.0,False,355602,0.00020403866176388574,0.07271675745111902,3.0618674960795147,-1.0370413471917488,0.07271675745111902,0.0056104201451290265,3.7402800967526844,0.01484269328496512,97,97,2063.970947265625
83118.859375,475,9.861985173537915,2.4630048509471654,9.945934821127617,2.098457765301011,4.739640218444394,-0.13303108220820817,36.87567010709117,58.16556727385144,43.0,False,68362,0.0003098014144506417,0.08724835091077715,2.5254150974251544,-0.13320813860277197,0.08724835091077715,0.04853889921135524,32.35926614090349,0.05531350516063675,107,107,535.7045288085938
62582.8515625,241,4.770186672358944,2.3895827555953915,4.9677068872915235,1.9459380557834114,2.5528597236316366,-0.3082870983735997,20.185654103522566,51.63479953346043,24.0,False,395876,0.00023438801892578472,0.07745219930019065,2.828516359495108,2.8342202022514407,0.07745219930019065,0.027250562864580462,18.167041909720307,0.03027848115528385,100,100,887.058349609375
60214.66796875,140,2.190346435966076,2.5235041747008085,2.766758535981723,1.873696355564043,1.4766312202965455,-2.161863052235288,12.477296492480686,48.71640545929331,15.0,False,146330,0.00022674173076881946,0.07307460818893996,2.993391158513196,-2.1581072868384097,0.07307460818893996,0.009145947844105204,6.097298562736802,0.01871594473872103,97,97,1751.1990966796875
325429.03125,265,2.4443787363800697,5.314307567101995,5.513648433592401,1.9535949619531212,2.8223088925659847,-1.8597467153708522,21.94279555162227,51.937315294837745,26.0,False,360527,0.0012177370646346884,0.07790597294225662,2.7898089066131466,1.2821148199888293,0.07790597294225662,0.02851474390696188,19.009829271307918,0.03291419332743341,100,100,4063.947265625
62287.66796875,331,2.0147884168581607,6.89062327517963,6.894409244780817,2.001794857280302,3.4441137760478444,-1.605430627580755,26.157544491578058,53.672990127080226,32.0,False,308774,0.00023256479871396461,0.08050948519062034,2.7018823726106365,-1.6055795187268125,0.08050948519062034,0.03500753069924703,23.33835379949802,0.03923631673736709,102,102,593.3775024414062
166651.5625,377,4.182038502052506,7.05791856658456,7.9484656961246865,2.031145884154487,3.9132913879464772,-2.066573423326907,30.07714305104932,55.861555703867815,33.0,False,263418,0.000622732691820402,0.08379233355580172,2.6459525265787103,-2.066520895231951,0.08379233355580172,0.04201077436475953,28.007182909839685,0.04511571457657398,104,104,1379.81640625
86798.765625,655,10.864772250329851,8.02990964835378,13.321180133615526,2.251418410697969,5.916794528426098,0.6274218059800888,48.23235788824336,66.1921923178397,47.0,False,348551,0.00032402853679884536,0.09928828847675955,2.3868024054115518,0.6275612243559006,0.09928828847675955,0.06783741024423186,45.224940162821234,0.07234853683236504,115,115,406.2652893066406
127566.75,165,1.973187405509327,3.266567941144707,3.3150572067093034,1.8905899522687912,1.7534511926983896,-1.361822774162858,14.46620969572628,49.20520261340632,18.0,False,462332,0.0004796081068746275,0.07380780392010948,2.9456106527753936,1.7783389068410844,0.07380780392010948,0.013832639643586792,9.221759762391196,0.021699314543589417,98,98,2941.700439453125
62904.41796875,406,7.004758700724901,5.455738592934118,8.64414314622025,2.0274410762005988,4.263573056544398,0.6469602453067478,32.39357972375447,55.603555068981315,33.0,False,74318,0.00023495830096109286,0.08340533260347197,2.5922406108233824,0.6466933018063459,0.08340533260347197,0.04123347555925626,27.48898370617084,0.04859036958563171,104,104,476.1881103515625
95576.46875,553,5.278816310087462,10.737620263024677,11.776379061250829,2.1164325536847586,5.564259083403285,-1.1401624320226014,42.68356370335303,59.60696141946629,46.0,False,221983,0.0003565887261187171,0.08941044212919944,2.4063525650017303,2.0011768727999106,0.08941044212919944,0.052325683576413234,34.883789050942156,0.06402534555502955,108,108,516.1324462890625
12514.0380859375,102,2.240293069798666,2.1277081019628707,2.508507836175776,1.803730368317587,1.3907332715784808,0.7041353144969402,10.39940497057093,12.40913311999533,11.0,False,462330,5.247525708880553e-05,0.018613699679992997,2.5869642088521423,0.7002218655487393,0.018613699679992997,0.009829585087921332,6.553056725280888,0.015599107455856395,61,61,1101.88037109375
105028.9296875,690,11.861978413254368,7.824127764821248,14.027123774788095,2.2722908624412432,6.173119826622023,-0.5714931757677112,50.651998828791825,67.17807428293298,50.0,False,156193,0.0003920929031432306,0.10076711142439947,2.3493783967979445,-0.5716832338211015,0.10076711142439947,0.06998400349235055,46.656002328233704,0.07597799824318774,116,116,465.2281799316406
2013212.75,818,11.88235050888112,11.108683832345976,16.08882306888756,2.3964311717559847,6.71365956949161,0.7502311260091266,57.84745861872644,73.03226078028561,52.0,False,176719,0.007519306207423473,0.1095483911704284,2.2889108004607954,0.7504257753838394,0.1095483911704284,0.08212551374590711,54.750342497271404,0.08677118792808966,122,122,7664.21435546875
59321.75390625,252,4.725065003131087,3.0121198262305073,5.262969265463434,1.923605895752132,2.7359914403909684,-0.4928639472882644,21.06232509911985,50.728741626080605,24.0,False,492480,0.00022204728730879902,0.07609311243912091,2.800526043466586,-0.4922463064522244,0.07609311243912091,0.023106530693132968,15.404353795421978,0.03159348764867977,99,99,791.7625732421875
80301.109375,733,8.479007204852897,12.121920918456492,14.609343040584715,2.3241398098607045,6.285914030903466,-0.9699344314557199,52.5218273762401,69.63315941812438,52.0,False,24114,0.0002997610702340241,0.10444973912718655,2.344185390579266,-0.9700331083040254,0.10444973912718655,0.07518974666626635,50.1264977775109,0.07878274106436015,118,118,339.746826171875
84224.5625,725,2.415183868101327,14.40489078262657,14.422573584633028,2.307241377052347,6.251003353216046,-1.5206259065661611,52.034868629952626,67.78137012649316,60.0,False,453010,0.0003136743770838252,0.10167205518973974,2.3293609620986246,-1.520561292722029,0.10167205518973974,0.07128083056829139,47.52055371219426,0.07805230294492894,116,116,359.858642578125
55791.1015625,107,1.888734486872524,2.079367536855178,2.0864791284618205,1.8808753711296204,1.1093128021601548,-1.3790470979183345,9.597356800679751,48.59502180335168,12.0,False,95444,0.00021026044878247896,0.07289253270502752,3.0718052610159905,1.7371993513904846,0.07289253270502752,0.00755455651600436,5.036371010669574,0.014396035201019626,97,97,2185.12255859375
796112.125,365,7.24150713725044,3.4959002204489296,7.789228234992657,1.9971648588379236,3.9001428452556093,-0.39098856529994075,29.53561545289137,53.811663749422664,33.0,False,318324,0.002973045267698085,0.080717495624134,2.636646424482491,2.7502513771076624,0.080717495624134,0.03548329324952933,23.655528833019552,0.04430342317933706,102,102,6760.24267578125
128772.265625,148,2.6182155550409996,2.312706889829592,2.9447467323225927,1.879396853620684,1.566857328003661,0.6366560873675373,13.0065404160928,49.17032751286754,15.0,False,386240,0.0004847966725767186,0.07375549126930131,2.9786615019990283,0.6381820094447055,0.07375549126930131,0.013550737705969537,9.033825137313023,0.0195098106241392,98,98,3506.849853515625
208056.59375,142,2.615966882675223,2.260113104257761,2.9100773214602618,1.8662379158118738,1.559328152538517,-0.6076641134488209,12.95659631707494,48.95324457451936,15.0,False,150930,0.0007852296874225036,0.07342986686177905,2.9798669471951125,2.5310744074722917,0.07342986686177905,0.011648834591434325,7.765889727622883,0.019434894475612412,97,97,5679.36572265625
65403.1875,210,2.084659604864396,4.1862815763268735,4.265476330035945,1.9174125227374201,2.2246002252797847,-1.7872007344454413,17.677085122055594,50.272891857625574,22.0,False,246458,0.000245038571695968,0.07540933778643835,2.8742534613807065,1.3538833357150613,0.07540933778643835,0.0207441130297046,13.829408686469735,0.026515627683083392,99,99,1112.5843505859375
56225.16015625,159,2.3221971610360037,2.9136261286727407,3.212498312247389,1.887239112093604,1.7022211396856923,-2.118219554032387,14.036114447647199,49.5405804777199,16.0,False,257599,0.00021173438267997122,0.07431087071657985,2.9555797198044633,-2.1150978704899415,0.07431087071657985,0.016305076100903138,10.870050733935425,0.0210541716714708,98,98,1370.0723876953125
68005.890625,513,7.7415781193526945,7.748358939633155,10.747064966555488,2.114164761807633,5.083362073146387,-2.3557214884506834,39.59663746589963,59.80525779657445,36.0,False,110957,0.0002538594959093582,0.08970788669486168,2.4874948060188484,-2.355700799420575,0.08970788669486168,0.0528323285049801,35.221552336653396,0.05939495619884945,108,108,404.4822082519531
57285.78515625,386,8.108812246967148,2.0338092087302893,8.10888784081662,2.0335077917571245,3.9876354905971847,-0.004460487269708533,30.0220039236885,55.31500940131816,37.0,False,185661,0.00021386800052261738,0.08297251410197723,2.6291632304207813,-0.00422977506308644,0.08297251410197723,0.04035081283447464,26.900541889649762,0.04503300588553276,104,104,448.23077392578125
74835.7265625,556,8.967232873508399,7.7587432333793025,11.658570133817854,2.164972148571237,5.385090122989282,0.7080791179551991,42.51812597913272,62.448997102796284,40.0,False,275051,0.00027963915444206226,0.09367349565419443,2.4552471342305884,-2.433402158843316,0.09367349565419443,0.059316724353898426,39.54448290259895,0.06377718896869908,111,111,406.3773193359375
85762.796875,632,12.609775879580724,3.3802916545393824,12.859600773155845,2.2502194022037076,5.714820857273763,0.2005709823424825,46.671668337416776,65.64151766753804,53.0,False,265075,0.0003198801910205298,0.09846227650130705,2.411803322185027,0.2007602327819357,0.09846227650130705,0.06662259296830053,44.41506197886702,0.07000750250612517,114,114,415.67437744140625
125042.296875,574,7.8720564028626825,8.912888907443469,11.685820755091838,2.2023746198467307,5.306009545235808,-2.2896762711353222,42.70858641922972,64.04938494588876,40.0,False,339168,0.0004669259383295929,0.09607407741883314,2.474035364715842,0.8519836183447931,0.09607407741883314,0.06303949834730559,42.026332231537054,0.06406287962884458,113,113,674.6257934570312
60887.734375,373,7.58696819496929,2.656308180200436,7.777605580237952,2.0314799969300203,3.8285415519677755,-0.22998406631303542,29.60420285118809,55.3811014467345,35.0,False,222695,0.0002272461990424065,0.08307165217010175,2.653782817448045,-0.22961988349455556,0.08307165217010175,0.04055427713904391,27.036184759362605,0.04440630427678214,104,104,512.6922607421875
89266.96875,563,11.416005515010065,2.800672142034502,11.54941256812874,2.186324700738261,5.282569676969219,-0.15496392504560327,42.17604636017479,62.457713148175145,49.0,False,144954,0.00033275375864661176,0.09368656972226272,2.463021599227518,-0.15533326447301501,0.09368656972226272,0.05933736888609391,39.558245924062604,0.06326406954026217,111,111,482.9733581542969
61772.00390625,328,3.6693566815571352,6.202567121550741,6.925755540034223,1.9924677045100387,3.4759687820070906,-1.0876814305437124,26.78420397553355,54.02530474075105,30.0,False,436840,0.00023098622908813353,0.08103795711112657,2.7026193306520416,-1.0874347517285188,0.08103795711112657,0.036206359838359695,24.13757322557313,0.040176305963300324,103,103,596.771728515625
61742.75390625,376,7.87251072833061,2.3601749725380636,7.969452167890642,2.0086520884361097,3.967562234281933,0.16138747890415994,30.25290971565468,54.164176295025754,36.0,False,352161,0.0002304380237280634,0.08124626444253863,2.626744895938969,-2.980510040845669,0.08124626444253863,0.03667022614965596,24.446817433103977,0.045379364573482024,103,103,509.32916259765625
88880.6328125,700,10.499542469556834,9.643180566272644,14.070493178775573,2.2918431904901575,6.139378661315092,-0.7405869984592274,50.79722908224339,68.1503627769432,47.0,False,292696,0.0003318423912966649,0.10222554416541481,2.3605254681553376,2.4010623343306734,0.10222554416541481,0.07206810584381393,48.04540389587596,0.0761958436233651,117,117,391.6002197265625
70059.7421875,494,9.349926082537179,4.748288052974642,10.26837124525184,2.1278884257911477,4.825615441483529,0.43626639026498304,37.76000401843686,60.26971677669981,41.0,False,260098,0.000261544341606762,0.09040457516504971,2.527909171993753,0.43634616616186844,0.09040457516504971,0.05400682559429988,36.00455039619992,0.056640006027655294,109,109,433.2267761230469
66964.3671875,319,2.249610379551916,6.575665725470757,6.659981537563224,1.98614513876392,3.35321996745317,-1.4038414862987347,25.804660282490964,53.024286474172065,31.0,False,193212,0.00025010826386855767,0.0795364297112581,2.7134989070333226,1.738028960516873,0.0795364297112581,0.03270770018227988,21.80513345485325,0.03870699042373645,102,102,676.1248168945312
